planet_radius,Period(Days),host_star_id,planet_name
0.97,557,S403189622,Planet_745
1.4699999999999998,11,S147288142,Planet_746
2.869999999999999,215,S417170117,Planet_747
2.37,10,S200322864,Planet_748
0.67,594,S140122311,Planet_749
2.27,84,S300015239,Planet_750
2.1699999999999995,33,S229550884,Planet_751
6.569999999999999,377,S116988032,Planet_752
0.77,508,S115017960,Planet_753
1.37,143,S66555593,Planet_754
6.069999999999999,295,S36346568,Planet_755
2.07,134,S102887145,Planet_756
0.97,573,S69647194,Planet_757
10.969999999999995,618,S270680847,Planet_758
1.27,507,S468986285,Planet_759
4.069999999999999,38,S284567512,Planet_760
0.67,79,S288528647,Planet_761
2.1699999999999995,15,S287074951,Planet_762
3.369999999999999,328,S285051624,Planet_763
1.4699999999999998,230,S326186977,Planet_764
8.269999999999998,461,S266295708,Planet_765
0.87,109,S298647682,Planet_766
3.4699999999999998,150,S250325537,Planet_767
2.77,29,S167082903,Planet_768
2.6699999999999995,191,S425998706,Planet_769
1.97,596,S124433067,Planet_770
0.67,85,S165534243,Planet_771
2.869999999999999,305,S332800044,Planet_772
1.4699999999999998,474,S192075740,Planet_773
0.77,168,S404631341,Planet_774
1.37,116,Snan,Planet_775
0.67,325,S130587313,Planet_776
1.0699999999999998,252,S157008163,Planet_777
0.67,24,S257448568,Planet_778
1.27,137,S1399933,Planet_779
1.4699999999999998,417,S446193444,Planet_780
1.87,519,S228761127,Planet_781
2.37,16,S257373247,Planet_782
2.77,277,S214563192,Planet_783
0.67,120,S95431294,Planet_784
1.4699999999999998,437,S5901154,Planet_785
11.669999999999998,361,S80881274,Planet_786
0.77,365,S320809772,Planet_787
1.5699999999999998,98,S70514365,Planet_788
1.97,230,S142040321,Planet_789
2.37,112,S426452677,Planet_790
1.7699999999999996,101,S9375900,Planet_791
0.67,21,S143096123,Planet_792
1.0699999999999998,634,S221970504,Planet_793
1.5699999999999998,638,S437695779,Planet_794
0.77,13,S379191508,Planet_795
1.17,153,S342721199,Planet_796
1.27,203,S284003719,Planet_797
0.77,240,S50716853,Planet_798
1.7699999999999996,279,S141430666,Planet_799
2.27,380,S441199214,Planet_800
0.87,253,S361984343,Planet_801
0.87,27,S239972376,Planet_802
0.77,51,S291453294,Planet_803
2.07,94,S392368104,Planet_804
0.67,204,S49644110,Planet_805
1.67,356,S142275448,Planet_806
2.37,348,S322925967,Planet_807
3.4699999999999998,475,S265373654,Planet_808
2.9699999999999998,15,S373191488,Planet_809
1.17,53,S233493570,Planet_810
0.67,553,S242323003,Planet_811
4.069999999999999,117,S147897190,Planet_812
1.4699999999999998,13,S77929282,Planet_813
2.07,284,S308565043,Planet_814
1.67,55,S178199109,Planet_815
2.47,563,S172366251,Planet_816
0.67,580,S229376639,Planet_817
0.67,283,S6013637,Planet_818
0.97,122,S399386683,Planet_819
9.369999999999996,596,S397046825,Planet_820
0.87,87,S393194318,Planet_821
2.07,638,S416594571,Planet_822
0.87,245,S302459510,Planet_823
0.67,429,S328860504,Planet_824
3.4699999999999998,115,S26694411,Planet_825
2.47,290,S8153770,Planet_826
0.67,122,S108037675,Planet_827
3.4699999999999998,24,S99843265,Planet_828
1.37,256,S411629521,Planet_829
2.47,209,S250393730,Planet_830
1.5699999999999998,12,S175373614,Planet_831
3.5699999999999994,121,S149796418,Planet_832
4.169999999999999,598,S357045197,Planet_833
1.37,41,S33985272,Planet_834
1.87,216,S159670453,Planet_835
4.569999999999999,378,S283354191,Planet_836
0.87,418,S96891272,Planet_837
2.07,34,S216117706,Planet_838
2.47,22,S289564998,Planet_839
0.97,58,S155230105,Planet_840
3.27,252,S185284200,Planet_841
1.5699999999999998,37,S3806094,Planet_842
0.97,124,S10200577,Planet_843
3.4699999999999998,439,S396931486,Planet_844
1.5699999999999998,506,S230072155,Planet_845
1.17,292,S25324562,Planet_846
0.87,19,S85265028,Planet_847
1.27,120,S82308728,Planet_848
8.469999999999999,570,S311151814,Planet_849
0.97,51,S289706625,Planet_850
1.67,15,S398523570,Planet_851
1.17,41,S72020273,Planet_852
0.97,137,S309284002,Planet_853
0.67,104,S408448101,Planet_854
2.1699999999999995,202,S229137615,Planet_855
1.4699999999999998,263,S1101124559,Planet_856
2.9699999999999998,64,S399547952,Planet_857
1.87,78,S443618946,Planet_858
0.87,335,S300443029,Planet_859
0.77,81,S95431294,Planet_860
0.97,462,S137729151,Planet_861
0.67,250,S370137704,Planet_862
5.669999999999999,170,S22567172,Planet_863
0.77,143,S372897088,Planet_864
5.469999999999999,575,S88138162,Planet_865
0.67,131,S166563483,Planet_866
0.77,459,S56933779,Planet_867
11.669999999999998,296,S144160090,Planet_868
7.969999999999998,33,S202983416,Planet_869
0.67,14,S153699389,Planet_870
6.669999999999998,193,S58997854,Planet_871
2.07,148,S267320350,Planet_872
1.4699999999999998,21,S405305758,Planet_873
1.5699999999999998,540,S72735583,Planet_874
1.5699999999999998,20,S19065942,Planet_875
2.1699999999999995,316,S46907042,Planet_876
0.67,74,S234180475,Planet_877
1.0699999999999998,214,S268858674,Planet_878
0.87,275,S453372892,Planet_879
2.27,13,S391092363,Planet_880
8.569999999999999,20,S379050682,Planet_881
0.77,22,S245948461,Planet_882
2.27,10,S80961434,Planet_883
3.4699999999999998,103,S350166984,Planet_884
3.1699999999999995,140,S349758441,Planet_885
2.27,143,S17327368,Planet_886
1.5699999999999998,78,S137417295,Planet_887
1.97,220,S425940082,Planet_888
3.4699999999999998,181,S203219063,Planet_889
1.7699999999999996,388,S387422624,Planet_890
2.27,383,S63798894,Planet_891
1.27,156,S335870780,Planet_892
0.77,58,Snan,Planet_893
2.1699999999999995,70,S156514310,Planet_894
16.669999999999998,257,S435908932,Planet_895
0.67,175,S393720293,Planet_896
9.669999999999998,66,S251111149,Planet_897
1.27,431,S379349640,Planet_898
1.7699999999999996,262,S441698321,Planet_899
3.669999999999999,156,S219330856,Planet_900
2.1699999999999995,349,S219432404,Planet_901
2.6699999999999995,244,S130587313,Planet_902
0.77,130,S101145648,Planet_903
1.0699999999999998,575,S157201953,Planet_904
0.97,58,S184449225,Planet_905
0.97,21,S195512800,Planet_906
0.67,443,S355734100,Planet_907
2.1699999999999995,380,S137963253,Planet_908
1.4699999999999998,79,S232602607,Planet_909
1.27,33,S370101728,Planet_910
1.67,13,S186807955,Planet_911
0.67,58,S468216076,Planet_912
1.27,35,S163915052,Planet_913
1.67,152,S246942633,Planet_914
2.6699999999999995,387,S283356276,Planet_915
2.47,44,S310362805,Planet_916
0.87,200,S53755352,Planet_917
4.169999999999999,66,S91640284,Planet_918
0.97,94,S447513462,Planet_919
0.67,282,S85993728,Planet_920
5.569999999999999,81,S165732001,Planet_921
0.77,40,S53304943,Planet_922
0.97,229,S409104974,Planet_923
1.0699999999999998,28,S457463263,Planet_924
1.0699999999999998,268,S39084991,Planet_925
1.97,67,S283397452,Planet_926
0.97,531,S469905613,Planet_927
1.37,10,S243294999,Planet_928
0.77,142,S54202213,Planet_929
2.27,96,S224331172,Planet_930
0.87,83,S328961071,Planet_931
1.67,45,S11419876,Planet_932
0.77,59,S452706688,Planet_933
1.7699999999999996,271,S85213581,Planet_934
7.669999999999998,345,S65684170,Planet_935
1.7699999999999996,18,S262530407,Planet_936
2.07,49,S409883979,Planet_937
6.669999999999998,41,S5078530,Planet_938
3.0699999999999994,36,S94945758,Planet_939
3.769999999999999,338,S233966493,Planet_940
0.97,23,S274626553,Planet_941
0.87,445,S32315087,Planet_942
1.97,76,Snan,Planet_943
1.27,566,S169578947,Planet_944
1.17,191,S441454736,Planet_945
1.37,54,S427932585,Planet_946
0.77,26,S242430354,Planet_947
1.97,462,S121419822,Planet_948
3.369999999999999,181,S25381371,Planet_949
0.77,26,S311182575,Planet_950
0.67,52,S203286672,Planet_951
1.97,35,S11638187,Planet_952
1.67,586,S248959861,Planet_953
0.97,35,S117545429,Planet_954
1.87,282,S72588532,Planet_955
11.969999999999995,423,S153036418,Planet_956
0.77,283,S374312723,Planet_957
1.27,359,S165624285,Planet_958
1.37,93,S257526400,Planet_959
2.47,38,S102465774,Planet_960
2.27,562,S265917815,Planet_961
13.069999999999997,225,S47143567,Planet_962
0.77,196,S142929916,Planet_963
0.77,49,S238971126,Planet_964
1.87,19,S399106661,Planet_965
0.97,571,S219549289,Planet_966
0.77,10,S404073923,Planet_967
4.069999999999999,46,S251042502,Planet_968
0.87,161,S150901009,Planet_969
1.17,215,S408436718,Planet_970
0.67,391,S409883397,Planet_971
0.67,367,S372480991,Planet_972
2.869999999999999,599,S199600136,Planet_973
0.97,41,S429069426,Planet_974
1.67,141,S120844941,Planet_975
1.17,25,S255885414,Planet_976
14.169999999999996,51,S390171290,Planet_977
1.7699999999999996,76,S134352603,Planet_978
0.67,281,S117628957,Planet_979
7.169999999999998,164,S471012450,Planet_980
1.67,199,S354307490,Planet_981
1.37,626,S430314524,Planet_982
2.869999999999999,246,S49859818,Planet_983
0.77,535,S393385130,Planet_984
13.469999999999995,466,S118271073,Planet_985
1.67,311,S11649919,Planet_986
3.1699999999999995,352,S347411623,Planet_987
1.67,20,S393508531,Planet_988
1.97,448,S111952685,Planet_989
0.77,14,S201881092,Planet_990
0.77,190,S18713444,Planet_991
3.0699999999999994,251,S81258381,Planet_992
0.67,101,S49830267,Planet_993
1.0699999999999998,153,S383384592,Planet_994
0.97,328,S74420200,Planet_995
1.17,311,S168656016,Planet_996
0.77,12,S165347984,Planet_997
1.7699999999999996,38,S407559875,Planet_998
1.87,550,S50719539,Planet_999
1.5699999999999998,543,S280495774,Planet_1000
4.869999999999999,132,S10024127,Planet_1001
3.27,116,S48228593,Planet_1002
0.87,379,S201322507,Planet_1003
5.369999999999999,102,S353254938,Planet_1004
3.669999999999999,96,S393080288,Planet_1005
3.4699999999999998,95,S141862887,Planet_1006
2.9699999999999998,69,S396915485,Planet_1007
2.869999999999999,66,S202380743,Planet_1008
1.0699999999999998,171,S311407473,Planet_1009
0.67,567,S423491048,Planet_1010
0.87,46,S49772078,Planet_1011
2.37,16,S99866014,Planet_1012
1.17,103,S272086938,Planet_1013
9.369999999999996,250,S85273433,Planet_1014
3.0699999999999994,103,S331825615,Planet_1015
0.87,51,S327729815,Planet_1016
1.27,234,S349229985,Planet_1017
0.77,425,S38255687,Planet_1018
1.17,498,S402934167,Planet_1019
0.67,59,S403817046,Planet_1020
0.77,267,S456828937,Planet_1021
7.669999999999998,513,S385435483,Planet_1022
7.969999999999998,557,S25802178,Planet_1023
1.37,146,S163472098,Planet_1024
1.5699999999999998,226,S402106579,Planet_1025
1.37,276,S67459023,Planet_1026
1.97,277,S309443268,Planet_1027
2.77,328,S417940029,Planet_1028
0.67,257,S275633531,Planet_1029
10.969999999999995,105,S229756263,Planet_1030
0.97,67,S82203007,Planet_1031
0.77,361,S40673869,Planet_1032
0.77,138,S251737106,Planet_1033
1.0699999999999998,154,S74100918,Planet_1034
0.77,39,S92138035,Planet_1035
2.27,543,S388880635,Planet_1036
0.67,304,S373692318,Planet_1037
1.5699999999999998,312,S121642526,Planet_1038
15.269999999999996,130,S393884636,Planet_1039
2.9699999999999998,440,S267399383,Planet_1040
1.97,152,S206476991,Planet_1041
1.0699999999999998,191,S188837033,Planet_1042
1.97,463,S356657973,Planet_1043
1.67,61,S98491006,Planet_1044
0.77,219,S21543329,Planet_1045
3.869999999999999,77,S92235664,Planet_1046
0.87,188,S335460860,Planet_1047
1.17,505,S336981584,Planet_1048
1.37,12,S330705224,Planet_1049
3.0699999999999994,342,S32820141,Planet_1050
2.5699999999999994,14,S330872058,Planet_1051
1.4699999999999998,467,S140143053,Planet_1052
0.67,40,S101647759,Planet_1053
2.6699999999999995,164,S146366201,Planet_1054
0.87,510,S774580479,Planet_1055
0.67,25,S274456990,Planet_1056
9.369999999999996,609,S36726370,Planet_1057
7.369999999999998,86,S52194638,Planet_1058
1.5699999999999998,16,S325274708,Planet_1059
1.7699999999999996,10,S300731310,Planet_1060
0.77,31,S393970919,Planet_1061
1.5699999999999998,17,S274782314,Planet_1062
2.5699999999999994,49,S17382053,Planet_1063
1.4699999999999998,299,S100602987,Planet_1064
1.27,164,S349674634,Planet_1065
2.869999999999999,10,S259103852,Planet_1066
3.9699999999999993,288,S150899677,Planet_1067
6.969999999999999,141,S259408567,Planet_1068
1.0699999999999998,345,S383217678,Planet_1069
2.27,315,S251945107,Planet_1070
1.37,235,S154385809,Planet_1071
3.1699999999999995,274,S286237897,Planet_1072
0.67,113,S2620496,Planet_1073
4.27,101,S270831625,Planet_1074
1.4699999999999998,61,S461837097,Planet_1075
2.07,107,S14551879,Planet_1076
4.069999999999999,161,S281276380,Planet_1077
1.97,124,S300204306,Planet_1078
1.67,11,S14194564,Planet_1079
2.5699999999999994,50,S466091841,Planet_1080
2.27,80,S176983629,Planet_1081
0.67,427,S402136851,Planet_1082
0.67,416,S47579336,Planet_1083
0.67,25,S80202549,Planet_1084
7.069999999999999,154,S96104472,Planet_1085
2.5699999999999994,51,S55599531,Planet_1086
1.0699999999999998,90,Snan,Planet_1087
1.17,142,S401701660,Planet_1088
2.77,88,S150553840,Planet_1089
2.1699999999999995,136,S283436283,Planet_1090
0.87,49,S144085388,Planet_1091
0.77,32,S281793550,Planet_1092
2.6699999999999995,355,S123699670,Planet_1093
0.67,590,S423240775,Planet_1094
8.269999999999998,160,S265279456,Planet_1095
1.0699999999999998,82,S247961367,Planet_1096
2.77,15,S230745758,Planet_1097
1.97,504,S53601817,Planet_1098
1.27,44,S467683560,Planet_1099
0.77,138,S421205030,Planet_1100
0.67,133,S184694831,Planet_1101
1.0699999999999998,65,S43299892,Planet_1102
10.169999999999998,157,S7553716,Planet_1103
1.87,46,S16151344,Planet_1104
2.9699999999999998,288,S200093173,Planet_1105
2.1699999999999995,52,S240764948,Planet_1106
0.77,193,S110974298,Planet_1107
1.17,47,S402934167,Planet_1108
1.27,10,S462587845,Planet_1109
1.37,140,S220433363,Planet_1110
1.37,274,S248445090,Planet_1111
1.97,106,S387348335,Planet_1112
0.97,76,S293803474,Planet_1113
1.0699999999999998,32,S17233245,Planet_1114
2.9699999999999998,621,S71274771,Planet_1115
0.97,173,S122542569,Planet_1116
1.4699999999999998,53,S32175924,Planet_1117
3.1699999999999995,350,S417838312,Planet_1118
2.77,136,S318705111,Planet_1119
2.1699999999999995,49,S307210830,Planet_1120
5.669999999999999,490,S172518675,Planet_1121
0.87,21,S381132939,Planet_1122
0.77,229,S166006341,Planet_1123
0.87,474,S261401286,Planet_1124
1.5699999999999998,219,S8444068,Planet_1125
3.1699999999999995,264,S176791985,Planet_1126
2.5699999999999994,10,S165023014,Planet_1127
1.67,390,S122868995,Planet_1128
1.87,166,S246972946,Planet_1129
1.5699999999999998,282,S268221148,Planet_1130
1.0699999999999998,98,S209284060,Planet_1131
1.7699999999999996,207,S166853853,Planet_1132
2.27,351,S427580188,Planet_1133
3.5699999999999994,111,S75006194,Planet_1134
2.07,91,S194530566,Planet_1135
2.6699999999999995,195,S68874691,Planet_1136
1.4699999999999998,62,S309244750,Planet_1137
2.47,257,S250038504,Planet_1138
0.77,34,S287267876,Planet_1139
1.27,292,S101936401,Planet_1140
2.5699999999999994,12,S142937186,Planet_1141
1.97,170,S6112560,Planet_1142
0.87,128,S43445651,Planet_1143
0.67,14,S154874920,Planet_1144
0.67,97,S180696299,Planet_1145
2.5699999999999994,296,S326096771,Planet_1146
0.87,284,S239187696,Planet_1147
7.169999999999998,464,S365006720,Planet_1148
1.17,510,S266643665,Planet_1149
0.77,469,S170500384,Planet_1150
1.0699999999999998,182,S17408570,Planet_1151
3.5699999999999994,618,S77700654,Planet_1152
15.069999999999997,320,S272698772,Planet_1153
1.17,522,S352179145,Planet_1154
3.869999999999999,40,S461496554,Planet_1155
1.87,236,S408510494,Planet_1156
0.67,12,S419919445,Planet_1157
1.97,277,S288874350,Planet_1158
1.17,223,S236316949,Planet_1159
2.869999999999999,189,S355720666,Planet_1160
1.87,122,S102885744,Planet_1161
1.4699999999999998,454,S6953932,Planet_1162
2.07,239,S471012506,Planet_1163
1.87,27,S168747453,Planet_1164
1.7699999999999996,131,S12021634,Planet_1165
1.97,14,S168893552,Planet_1166
2.27,33,S155853721,Planet_1167
0.97,464,S376688975,Planet_1168
3.0699999999999994,199,S157201953,Planet_1169
0.67,264,S41117582,Planet_1170
2.869999999999999,10,S357476907,Planet_1171
2.869999999999999,43,S3901189,Planet_1172
1.5699999999999998,618,S3962869,Planet_1173
0.77,444,S397356212,Planet_1174
1.37,169,S61125572,Planet_1175
0.77,14,S33105293,Planet_1176
0.87,638,S51269322,Planet_1177
1.87,431,S56001828,Planet_1178
16.069999999999997,323,S257048642,Planet_1179
5.469999999999999,255,S219173916,Planet_1180
1.37,39,S416166676,Planet_1181
2.869999999999999,14,S391439641,Planet_1182
1.7699999999999996,441,S346069694,Planet_1183
1.87,114,S119739470,Planet_1184
1.17,357,S279606581,Planet_1185
0.67,60,S429343006,Planet_1186
0.67,54,S394632679,Planet_1187
3.1699999999999995,14,S440851540,Planet_1188
1.67,10,S41117582,Planet_1189
1.0699999999999998,108,S258940245,Planet_1190
0.97,265,S929680,Planet_1191
1.37,109,S257526400,Planet_1192
0.87,114,S460604193,Planet_1193
1.5699999999999998,70,S1192946,Planet_1194
2.47,418,S99130543,Planet_1195
2.6699999999999995,429,S184842717,Planet_1196
1.97,66,S72912748,Planet_1197
2.1699999999999995,58,S391948920,Planet_1198
0.67,384,Snan,Planet_1199
0.67,250,S151785920,Planet_1200
0.97,121,S150585564,Planet_1201
4.369999999999999,341,S75634405,Planet_1202
0.97,514,S38270134,Planet_1203
2.6699999999999995,136,S297025847,Planet_1204
1.37,600,S69647194,Planet_1205
2.77,145,S32413887,Planet_1206
0.67,339,S405496594,Planet_1207
1.5699999999999998,15,S458457378,Planet_1208
0.67,308,S435845665,Planet_1209
0.77,319,S462483666,Planet_1210
1.67,131,S460356719,Planet_1211
1.17,116,S187586126,Planet_1212
4.169999999999999,378,S396438168,Planet_1213
0.67,47,S264629142,Planet_1214
5.669999999999999,245,S257798328,Planet_1215
2.47,506,S181953504,Planet_1216
2.1699999999999995,30,S7647781,Planet_1217
0.87,227,S307218058,Planet_1218
1.4699999999999998,84,S143400975,Planet_1219
8.769999999999998,606,S93137389,Planet_1220
1.97,47,S9967949,Planet_1221
0.77,92,S146663593,Planet_1222
0.97,17,S139589347,Planet_1223
0.97,159,S155207713,Planet_1224
3.27,91,S214083934,Planet_1225
1.7699999999999996,127,S270494184,Planet_1226
1.67,33,S247436995,Planet_1227
0.77,96,S43275652,Planet_1228
3.369999999999999,38,S97173329,Planet_1229
2.47,131,S311407476,Planet_1230
1.67,441,S233200932,Planet_1231
0.67,582,S300443029,Planet_1232
1.4699999999999998,38,S17308750,Planet_1233
1.4699999999999998,604,S28445939,Planet_1234
6.169999999999999,613,S364970161,Planet_1235
3.27,74,S28197584,Planet_1236
1.27,593,S396697919,Planet_1237
1.67,524,S126319262,Planet_1238
1.5699999999999998,414,S4579177,Planet_1239
2.9699999999999998,79,S165204611,Planet_1240
0.67,204,S355766445,Planet_1241
2.869999999999999,18,S435910664,Planet_1242
0.87,269,S205788518,Planet_1243
0.97,255,S369021290,Planet_1244
0.87,21,S75866530,Planet_1245
1.17,16,S118585685,Planet_1246
2.6699999999999995,72,S291195602,Planet_1247
1.67,14,S262039243,Planet_1248
0.87,319,S238602461,Planet_1249
3.669999999999999,82,S3896430,Planet_1250
3.4699999999999998,411,S155463738,Planet_1251
1.4699999999999998,10,S392705273,Planet_1252
0.67,64,S427265370,Planet_1253
1.4699999999999998,84,S154320518,Planet_1254
4.469999999999999,317,S600499,Planet_1255
0.77,54,S291689873,Planet_1256
1.27,36,S281669973,Planet_1257
2.77,112,S117881543,Planet_1258
7.869999999999998,149,S146465731,Planet_1259
0.87,303,S261643880,Planet_1260
1.0699999999999998,37,S10802452,Planet_1261
