planet_radius,Period(Days)
1.3699999999999999,247
0.97,113
1.8699999999999997,44
0.87,110
1.3699999999999999,154
1.17,472
2.3699999999999997,10
0.77,43
3.0699999999999994,29
2.9699999999999993,346
0.67,445
5.269999999999999,160
1.5699999999999998,119
2.3699999999999997,27
7.669999999999998,547
2.07,17
1.5699999999999998,625
1.5699999999999998,193
8.469999999999999,413
0.67,44
1.9699999999999998,34
2.5699999999999994,34
1.4699999999999998,480
2.7699999999999996,17
5.269999999999999,132
2.3699999999999997,127
1.5699999999999998,45
1.5699999999999998,507
0.87,68
5.969999999999999,48
3.5699999999999994,330
0.67,328
3.2699999999999996,264
2.6699999999999995,189
0.77,28
0.77,175
0.77,462
2.5699999999999994,144
0.67,426
0.87,24
2.07,70
2.7699999999999996,620
2.869999999999999,285
0.67,115
1.67,122
3.9699999999999993,622
4.869999999999999,210
2.3699999999999997,105
0.67,35
3.2699999999999996,24
2.07,50
2.869999999999999,24
1.7699999999999996,51
3.4699999999999993,390
1.9699999999999998,93
2.07,111
3.2699999999999996,75
2.4699999999999998,337
1.4699999999999998,433
9.669999999999998,130
16.97,511
2.869999999999999,115
1.4699999999999998,126
0.87,134
1.67,34
2.07,434
2.869999999999999,545
2.1699999999999995,71
0.77,98
0.77,197
4.369999999999999,32
1.17,493
0.87,157
2.2699999999999996,383
1.4699999999999998,117
1.7699999999999996,13
1.3699999999999999,67
0.67,53
3.1699999999999995,103
0.97,176
0.77,322
3.9699999999999993,627
1.9699999999999998,491
1.8699999999999997,562
1.3699999999999999,283
1.27,197
8.669999999999998,99
13.469999999999997,393
9.769999999999998,526
1.8699999999999997,24
0.97,433
1.17,443
0.67,38
10.769999999999998,45
1.0699999999999998,30
0.67,155
1.0699999999999998,183
2.3699999999999997,105
1.27,445
9.669999999999998,11
1.8699999999999997,638
1.3699999999999999,11
0.97,307
0.77,58
1.5699999999999998,132
2.07,638
0.77,87
0.67,396
0.97,35
3.1699999999999995,608
0.77,139
0.77,106
2.4699999999999998,271
2.869999999999999,214
3.369999999999999,92
1.9699999999999998,45
0.77,237
0.97,189
2.4699999999999998,14
4.169999999999999,361
2.9699999999999993,147
0.87,10
1.17,45
2.7699999999999996,380
1.27,86
6.169999999999999,517
0.77,275
1.17,227
5.969999999999999,63
0.67,114
6.369999999999998,314
2.5699999999999994,44
1.8699999999999997,16
1.17,38
0.77,141
2.9699999999999993,36
0.77,71
3.2699999999999996,422
0.67,10
0.87,242
1.0699999999999998,458
3.2699999999999996,303
2.07,571
1.0699999999999998,37
2.9699999999999993,439
2.9699999999999993,469
2.5699999999999994,75
2.1699999999999995,132
16.97,287
0.77,236
0.67,13
1.0699999999999998,16
1.4699999999999998,379
3.0699999999999994,49
0.77,120
4.069999999999999,40
0.67,443
2.9699999999999993,50
2.3699999999999997,88
1.0699999999999998,191
2.7699999999999996,52
1.5699999999999998,56
0.67,206
0.97,268
0.77,38
2.1699999999999995,226
1.5699999999999998,291
0.67,584
2.6699999999999995,208
0.97,13
0.67,412
1.0699999999999998,421
0.97,47
0.67,73
1.9699999999999998,237
1.3699999999999999,97
2.9699999999999993,429
3.0699999999999994,44
0.77,20
3.669999999999999,65
1.67,112
0.77,326
0.87,350
3.5699999999999994,75
0.77,475
1.9699999999999998,15
1.3699999999999999,467
1.27,208
0.67,317
2.5699999999999994,603
2.2699999999999996,106
0.87,179
2.2699999999999996,18
1.17,14
1.5699999999999998,83
4.569999999999999,176
11.269999999999998,22
1.7699999999999996,108
1.3699999999999999,14
0.67,239
2.869999999999999,328
4.469999999999999,487
1.3699999999999999,248
2.6699999999999995,188
2.869999999999999,139
1.7699999999999996,204
2.9699999999999993,109
0.87,55
2.07,281
2.3699999999999997,18
1.4699999999999998,142
0.87,25
0.87,109
2.5699999999999994,116
0.87,530
2.1699999999999995,142
1.4699999999999998,300
1.27,600
0.67,95
2.07,84
14.569999999999997,627
0.97,23
1.4699999999999998,401
0.77,115
0.67,194
2.4699999999999998,260
1.9699999999999998,362
1.4699999999999998,430
2.2699999999999996,530
3.0699999999999994,601
1.5699999999999998,54
1.3699999999999999,576
1.3699999999999999,60
1.7699999999999996,23
1.8699999999999997,51
0.77,46
3.5699999999999994,10
3.1699999999999995,538
0.77,199
0.67,163
1.9699999999999998,185
3.0699999999999994,529
1.17,414
0.87,28
3.669999999999999,292
0.77,89
1.8699999999999997,638
2.6699999999999995,37
2.3699999999999997,523
0.97,124
1.4699999999999998,41
2.1699999999999995,325
0.67,412
1.27,100
0.77,199
0.67,430
1.4699999999999998,35
1.17,194
2.6699999999999995,14
0.97,40
1.3699999999999999,23
0.77,108
1.67,515
1.3699999999999999,55
0.87,79
0.87,547
1.17,51
1.7699999999999996,598
2.5699999999999994,358
0.77,623
1.67,166
1.0699999999999998,39
1.4699999999999998,240
1.5699999999999998,15
1.3699999999999999,41
2.869999999999999,49
1.17,48
1.3699999999999999,204
1.3699999999999999,318
1.3699999999999999,327
0.87,80
1.5699999999999998,157
4.769999999999999,60
0.67,123
0.67,13
2.5699999999999994,434
1.5699999999999998,53
7.169999999999998,69
0.87,34
0.87,447
1.17,414
1.67,61
1.67,11
0.97,538
1.67,147
1.0699999999999998,21
1.27,418
1.0699999999999998,38
3.769999999999999,402
0.77,40
0.77,377
1.0699999999999998,71
2.1699999999999995,267
1.7699999999999996,191
0.97,254
10.269999999999998,177
5.369999999999999,53
1.0699999999999998,23
3.4699999999999993,172
1.17,44
0.67,66
10.769999999999998,124
1.3699999999999999,290
2.5699999999999994,182
2.07,90
2.2699999999999996,56
2.07,47
12.469999999999997,366
2.4699999999999998,84
0.77,179
0.97,114
11.669999999999998,24
5.0699999999999985,106
3.369999999999999,64
1.4699999999999998,231
1.4699999999999998,94
2.4699999999999998,79
1.27,48
1.9699999999999998,14
2.3699999999999997,170
3.369999999999999,170
0.67,110
0.67,43
6.0699999999999985,353
1.3699999999999999,14
1.27,161
1.3699999999999999,55
2.4699999999999998,68
0.87,45
1.0699999999999998,134
0.67,305
1.0699999999999998,64
2.5699999999999994,51
0.77,48
1.5699999999999998,48
7.5699999999999985,574
0.97,317
1.9699999999999998,235
2.4699999999999998,77
0.67,404
1.27,41
1.0699999999999998,440
1.4699999999999998,470
3.2699999999999996,16
0.97,69
1.8699999999999997,52
1.67,137
0.67,102
0.67,73
5.269999999999999,425
0.87,261
4.569999999999999,110
0.67,110
1.8699999999999997,141
0.77,583
1.0699999999999998,48
1.17,298
1.0699999999999998,52
1.0699999999999998,626
1.67,582
1.27,338
1.3699999999999999,244
0.87,90
1.67,395
1.3699999999999999,83
1.5699999999999998,105
1.8699999999999997,368
0.77,12
0.77,598
3.1699999999999995,455
1.9699999999999998,73
6.169999999999999,223
1.17,139
0.67,10
1.17,40
1.8699999999999997,176
0.87,19
0.67,22
1.5699999999999998,74
0.77,166
1.7699999999999996,11
2.6699999999999995,28
1.0699999999999998,14
2.07,126
0.67,92
0.77,147
0.67,58
0.67,12
3.769999999999999,241
0.67,88
1.67,547
2.869999999999999,275
1.4699999999999998,10
1.27,368
1.9699999999999998,363
0.77,93
0.87,23
2.07,17
0.97,414
0.67,357
10.569999999999999,33
1.0699999999999998,271
0.67,258
1.7699999999999996,213
2.07,31
3.2699999999999996,18
0.87,462
1.5699999999999998,513
3.669999999999999,235
2.6699999999999995,36
0.97,18
0.97,471
0.87,411
6.269999999999999,101
0.67,12
1.9699999999999998,13
3.1699999999999995,21
1.0699999999999998,58
1.17,50
1.3699999999999999,370
2.869999999999999,289
2.2699999999999996,29
1.5699999999999998,10
2.869999999999999,599
0.67,14
0.67,21
1.67,42
1.67,633
1.0699999999999998,124
1.4699999999999998,153
1.3699999999999999,73
3.0699999999999994,20
2.2699999999999996,487
3.369999999999999,248
0.97,154
0.67,88
1.9699999999999998,638
1.5699999999999998,54
1.9699999999999998,11
1.3699999999999999,11
1.3699999999999999,270
0.67,184
1.0699999999999998,12
2.5699999999999994,279
2.7699999999999996,372
0.97,223
1.0699999999999998,439
1.0699999999999998,369
0.67,104
0.67,169
1.27,499
0.77,13
0.97,68
1.67,73
1.0699999999999998,18
1.7699999999999996,14
2.3699999999999997,192
0.67,19
0.87,399
3.0699999999999994,406
1.0699999999999998,275
2.869999999999999,13
1.8699999999999997,123
4.469999999999999,276
4.369999999999999,536
7.369999999999998,57
2.2699999999999996,155
2.1699999999999995,359
1.9699999999999998,63
9.469999999999997,508
2.5699999999999994,59
1.27,19
3.5699999999999994,376
0.67,88
1.4699999999999998,108
2.4699999999999998,203
2.5699999999999994,432
0.77,145
2.2699999999999996,51
0.67,52
3.2699999999999996,95
1.0699999999999998,22
2.1699999999999995,231
0.77,145
1.17,396
2.4699999999999998,11
0.67,286
3.0699999999999994,17
2.6699999999999995,225
0.87,581
1.8699999999999997,18
1.9699999999999998,118
1.3699999999999999,15
0.67,423
2.3699999999999997,118
1.3699999999999999,145
1.17,224
8.069999999999999,539
1.27,196
1.0699999999999998,153
0.87,607
1.17,264
0.67,30
1.0699999999999998,22
1.67,249
2.07,145
0.77,637
0.97,625
1.27,18
3.369999999999999,413
0.67,224
1.0699999999999998,340
1.0699999999999998,63
2.4699999999999998,82
6.669999999999998,604
0.77,13
2.9699999999999993,313
6.869999999999998,76
0.87,632
0.87,58
1.7699999999999996,33
2.1699999999999995,292
3.1699999999999995,281
1.27,127
1.0699999999999998,11
2.7699999999999996,17
3.0699999999999994,375
0.67,17
1.8699999999999997,44
3.1699999999999995,135
3.2699999999999996,311
0.97,101
2.2699999999999996,207
5.369999999999999,548
0.77,564
5.169999999999999,199
3.4699999999999993,388
0.97,41
1.17,174
5.269999999999999,245
1.27,40
1.27,57
1.9699999999999998,15
0.97,236
2.2699999999999996,11
0.97,89
4.969999999999999,186
6.769999999999999,99
0.87,427
0.67,391
0.87,494
2.1699999999999995,20
5.669999999999999,71
0.87,481
2.6699999999999995,58
1.4699999999999998,70
6.269999999999999,255
3.669999999999999,95
1.0699999999999998,48
0.67,163
6.369999999999998,626
3.0699999999999994,295
13.569999999999997,71
0.77,496
0.67,568
0.87,522
4.969999999999999,156
1.5699999999999998,324
1.0699999999999998,129
1.9699999999999998,156
13.569999999999997,139
1.67,61
0.67,36
2.1699999999999995,188
2.2699999999999996,105
2.869999999999999,22
2.07,304
1.17,27
1.7699999999999996,212
1.5699999999999998,304
0.97,187
14.569999999999997,40
3.0699999999999994,42
1.67,50
3.0699999999999994,464
1.27,12
0.87,625
5.169999999999999,285
1.0699999999999998,144
3.0699999999999994,287
3.0699999999999994,577
2.6699999999999995,435
0.67,586
2.4699999999999998,209
12.069999999999997,129
1.5699999999999998,321
2.5699999999999994,29
1.0699999999999998,65
1.0699999999999998,89
0.67,574
0.67,100
0.87,52
3.0699999999999994,40
4.069999999999999,370
0.77,76
1.4699999999999998,415
1.27,51
2.07,15
0.67,152
0.87,506
0.67,67
2.9699999999999993,22
0.97,51
0.87,37
1.17,30
2.3699999999999997,40
1.5699999999999998,61
1.3699999999999999,16
0.67,195
3.369999999999999,300
5.969999999999999,409
1.4699999999999998,45
10.469999999999997,69
1.3699999999999999,545
2.869999999999999,10
1.9699999999999998,231
8.969999999999999,279
3.369999999999999,186
0.77,168
2.7699999999999996,308
3.0699999999999994,220
1.17,419
2.4699999999999998,49
0.87,295
1.4699999999999998,507
3.1699999999999995,394
1.17,223
0.67,120
2.869999999999999,597
2.07,331
0.77,18
1.3699999999999999,140
2.4699999999999998,399
0.67,40
1.0699999999999998,35
1.67,140
3.2699999999999996,137
2.2699999999999996,367
0.77,341
1.67,34
2.2699999999999996,284
1.5699999999999998,11
5.5699999999999985,158
0.87,90
0.87,293
2.4699999999999998,109
1.3699999999999999,60
0.77,238
1.17,638
6.5699999999999985,612
1.9699999999999998,106
3.769999999999999,322
1.7699999999999996,25
2.1699999999999995,11
4.469999999999999,146
3.669999999999999,622
0.77,248
8.969999999999999,16
2.07,16
2.2699999999999996,17
2.6699999999999995,157
1.9699999999999998,18
1.7699999999999996,23
10.369999999999997,33
1.5699999999999998,80
2.1699999999999995,29
0.77,389
0.77,553
0.67,48
0.67,303
1.17,25
3.0699999999999994,409
3.869999999999999,372
8.169999999999998,116
0.67,361
3.0699999999999994,35
1.27,32
0.77,104
0.67,373
0.77,122
0.87,48
1.4699999999999998,90
0.67,27
1.8699999999999997,190
1.27,246
1.17,363
1.0699999999999998,387
13.869999999999997,41
2.1699999999999995,12
0.67,40
6.269999999999999,237
1.67,624
1.9699999999999998,16
0.77,230
1.0699999999999998,634
1.7699999999999996,617
0.77,274
1.67,89
0.67,80
0.97,630
2.5699999999999994,11
5.769999999999999,99
2.2699999999999996,109
2.3699999999999997,247
0.97,37
1.8699999999999997,403
1.67,249
7.669999999999998,254
11.969999999999997,595
1.0699999999999998,55
0.77,271
2.3699999999999997,41
0.87,196
2.5699999999999994,172
1.0699999999999998,463
0.77,26
7.469999999999999,366
1.8699999999999997,13
12.269999999999998,29
1.8699999999999997,631
0.87,22
1.27,25
2.07,413
1.0699999999999998,247
1.0699999999999998,313
3.1699999999999995,595
1.4699999999999998,353
1.9699999999999998,150
0.67,252
1.9699999999999998,291
0.67,154
6.669999999999998,384
1.9699999999999998,10
0.87,133
0.67,55
1.4699999999999998,182
5.369999999999999,134
0.97,85
2.1699999999999995,239
4.069999999999999,576
5.369999999999999,91
1.27,291
0.77,22
1.3699999999999999,16
0.97,72
1.67,173
2.2699999999999996,30
0.77,20
1.0699999999999998,514
0.87,34
6.469999999999999,305
0.97,174
16.569999999999997,295
6.769999999999999,250
2.3699999999999997,592
1.3699999999999999,426
0.77,31
0.77,511
3.1699999999999995,16
2.1699999999999995,84
2.7699999999999996,527
1.5699999999999998,10
2.869999999999999,37
0.77,504
0.77,539
1.27,90
0.77,11
1.4699999999999998,62
14.169999999999996,25
0.97,221
1.0699999999999998,405
1.67,311
1.0699999999999998,14
2.7699999999999996,59
1.27,100
4.969999999999999,126
3.369999999999999,461
1.3699999999999999,285
1.27,142
0.87,123
0.77,276
2.07,90
2.2699999999999996,17
1.27,192
2.869999999999999,132
0.97,497
1.7699999999999996,227
2.7699999999999996,503
0.97,637
0.77,625
0.67,215
3.1699999999999995,174
0.67,457
1.8699999999999997,92
0.67,160
2.3699999999999997,159
2.5699999999999994,143
1.67,149
0.87,70
2.3699999999999997,500
1.3699999999999999,14
1.7699999999999996,495
2.5699999999999994,91
1.9699999999999998,120
1.0699999999999998,64
1.3699999999999999,549
3.669999999999999,67
0.87,325
2.4699999999999998,208
2.9699999999999993,74
0.97,15
2.2699999999999996,23
0.87,55
1.17,186
1.67,12
1.4699999999999998,87
0.87,198
0.87,48
1.0699999999999998,488
7.769999999999999,17
0.67,258
1.7699999999999996,238
1.27,51
3.2699999999999996,87
2.1699999999999995,130
0.77,66
1.8699999999999997,234
3.5699999999999994,269
1.0699999999999998,90
1.4699999999999998,24
1.4699999999999998,195
16.069999999999997,71
5.269999999999999,11
1.0699999999999998,177
0.87,604
0.77,21
0.87,112
3.769999999999999,28
0.77,37
3.1699999999999995,46
2.1699999999999995,25
1.4699999999999998,173
1.5699999999999998,385
2.7699999999999996,35
1.27,237
1.0699999999999998,10
0.67,93
0.77,227
2.2699999999999996,365
1.5699999999999998,23
0.67,227
2.5699999999999994,51
2.4699999999999998,506
4.869999999999999,35
1.7699999999999996,585
0.67,28
3.0699999999999994,92
0.67,187
2.869999999999999,34
1.4699999999999998,169
3.0699999999999994,14
1.17,41
2.3699999999999997,201
1.5699999999999998,119
13.769999999999998,29
1.8699999999999997,95
2.6699999999999995,191
11.969999999999997,442
3.1699999999999995,65
1.27,10
2.2699999999999996,238
2.4699999999999998,535
1.5699999999999998,23
1.0699999999999998,223
3.1699999999999995,156
1.4699999999999998,256
0.77,214
0.87,354
1.7699999999999996,102
0.97,53
2.3699999999999997,543
0.97,305
2.07,553
1.5699999999999998,139
1.67,16
0.67,84
1.27,152
2.2699999999999996,480
1.3699999999999999,94
1.5699999999999998,570
0.67,76
0.77,28
1.5699999999999998,26
0.67,197
1.0699999999999998,610
2.4699999999999998,53
2.6699999999999995,93
0.87,63
1.4699999999999998,10
3.0699999999999994,41
1.5699999999999998,394
2.1699999999999995,618
1.27,628
1.4699999999999998,60
3.669999999999999,280
0.87,588
8.269999999999998,183
0.97,504
2.7699999999999996,158
1.4699999999999998,496
1.17,516
1.9699999999999998,99
8.37,446
0.97,347
2.3699999999999997,96
0.97,71
3.869999999999999,364
9.669999999999998,163
3.0699999999999994,237
1.17,86
1.0699999999999998,157
2.869999999999999,190
0.67,93
4.27,125
1.9699999999999998,36
2.3699999999999997,71
1.8699999999999997,531
0.87,10
0.87,38
2.2699999999999996,357
0.67,513
0.87,28
1.67,346
1.3699999999999999,18
4.069999999999999,286
5.469999999999999,49
1.67,120
0.87,176
1.67,87
1.4699999999999998,200
3.9699999999999993,40
1.27,279
1.27,113
2.3699999999999997,638
0.67,252
1.67,575
1.67,398
0.67,32
0.87,102
2.2699999999999996,35
15.969999999999997,179
0.67,23
2.2699999999999996,45
1.67,186
2.4699999999999998,36
0.77,63
1.4699999999999998,37
1.17,306
0.87,13
0.67,17
0.77,10
1.0699999999999998,101
1.3699999999999999,58
1.17,207
0.77,66
3.1699999999999995,160
0.77,146
0.77,145
2.1699999999999995,55
2.2699999999999996,111
2.1699999999999995,86
1.67,75
1.9699999999999998,164
1.8699999999999997,476
3.1699999999999995,620
2.4699999999999998,638
0.67,35
1.7699999999999996,100
1.8699999999999997,628
1.3699999999999999,498
2.07,14
6.369999999999998,22
2.4699999999999998,27
1.3699999999999999,507
1.7699999999999996,33
0.87,12
2.869999999999999,89
2.7699999999999996,210
0.97,24
1.0699999999999998,10
2.07,343
1.27,282
1.67,148
1.9699999999999998,130
1.27,620
1.9699999999999998,368
0.97,90
0.97,14
4.769999999999999,387
2.1699999999999995,286
1.27,13
4.169999999999999,506
0.87,57
0.87,16
2.3699999999999997,20
2.1699999999999995,16
0.77,558
1.3699999999999999,50
3.4699999999999993,42
4.769999999999999,38
2.3699999999999997,143
0.77,245
14.069999999999997,100
1.8699999999999997,53
1.17,132
1.4699999999999998,94
9.169999999999998,108
0.87,275
2.2699999999999996,318
0.97,233
0.97,13
0.87,239
0.77,101
3.0699999999999994,171
2.2699999999999996,90
2.3699999999999997,221
0.67,102
4.27,83
1.3699999999999999,23
1.67,27
1.7699999999999996,37
1.0699999999999998,138
1.0699999999999998,547
1.27,481
1.0699999999999998,12
0.67,516
2.4699999999999998,172
2.1699999999999995,82
1.0699999999999998,20
2.2699999999999996,565
1.9699999999999998,68
1.5699999999999998,77
1.17,24
1.3699999999999999,49
2.2699999999999996,301
4.769999999999999,76
2.2699999999999996,182
2.5699999999999994,109
2.1699999999999995,377
0.67,179
0.97,380
0.67,473
1.5699999999999998,144
0.77,105
4.369999999999999,353
3.669999999999999,506
1.0699999999999998,245
0.67,236
1.5699999999999998,395
1.27,120
1.3699999999999999,17
1.5699999999999998,416
11.969999999999997,37
3.1699999999999995,365
1.9699999999999998,144
1.27,30
0.67,19
0.87,524
1.17,399
11.469999999999997,23
2.5699999999999994,132
1.67,264
0.77,86
0.67,10
2.07,71
3.1699999999999995,410
1.3699999999999999,176
1.0699999999999998,56
3.0699999999999994,18
2.4699999999999998,106
0.67,34
3.1699999999999995,21
0.77,505
1.4699999999999998,10
1.5699999999999998,22
1.67,113
0.77,14
2.1699999999999995,312
2.3699999999999997,173
