planet_radius,Period(Days),host_star_id,planet_name,contrast,planet_type,angular_separation,orbital_radius,eff_orbital_radius
2.37,16,S336734800,Planet_223,1.9687113657916858e-07,neptunes,0.002998076747105347,0.10652737373275879,0.012333854244382377
1.27,93,S27651386,Planet_224,2.333665506953564e-09,mercuries,0.006608528267656608,0.3184348737810859,0.014413197747917196
1.87,178,S41117582,Planet_225,6.7774722287062e-09,neptunes,0.000674774527237655,0.5831770682553566,0.18481381159744037
1.5699999999999998,605,S171795188,Planet_226,2.2993472022226065e-09,neptunes,0.0016163634064711785,1.1672245577746334,0.12074408323389615
0.77,16,S70832825,Planet_227,1.837596541080123e-08,mercuries,0.0006830975244175152,0.10751625389757134,0.026638621372539938
0.87,12,S54237857,Planet_228,4.098360104094358e-08,mercuries,0.003130448222749303,0.09678654225506077,0.03883648148478128
2.869999999999999,199,S113248833,Planet_229,3.125475005041718e-08,neptunes,0.006865573942484216,0.5978798705138029,0.12076268231624022
2.77,20,S92623536,Planet_230,2.7191597711422756e-07,neptunes,0.0005408917018711592,0.13910553242126683,0.10445656791983711
11.869999999999996,164,S418266986,Planet_231,1.1488907056600468e-07,hot_jupiters,0.009911524859041124,0.5274643468884259,0.13067559441316776
2.07,30,S407222115,Planet_232,2.2450087258842624e-07,neptunes,0.0031293902373671556,0.15600050550845704,0.009257693274491486
1.37,82,S154811216,Planet_233,7.032818505123537e-10,mercuries,0.0020907887114962652,0.3631211000428968,0.16186793437087718
0.67,26,S166001054,Planet_234,9.674873160372475e-09,mercuries,0.0029972297474719395,0.1446076155511715,0.010307141447824464
0.97,279,S409373098,Planet_235,4.013211023148291e-10,mercuries,0.01357778185406785,0.6915552733633701,0.05500371403872552
5.469999999999999,42,S40104615,Planet_236,7.859944544232442e-07,neptunes,0.00012884600300032718,0.22745591990392564,0.092593150146882
0.77,33,S451248828,Planet_237,5.221360455432197e-09,mercuries,0.0036797387141497546,0.19909890868294164,0.13439436224042725
2.27,53,S130334150,Planet_238,1.0238743312314505e-07,neptunes,0.005147510322663805,0.23015009033040107,0.0069850513065152385
1.97,290,S80384789,Planet_239,7.476899852090319e-09,neptunes,0.004236963095450627,0.8474796440249358,0.7524824634249532
1.27,24,S293618282,Planet_240,4.966421466553962e-08,mercuries,0.00262636146341402,0.1244901782277187,0.0034800472321192036
0.77,638,S286946486,Planet_241,6.45920750978156e-11,mercuries,0.006812860470391583,1.2350496956522437,0.11616491242740248
1.17,27,S66534229,Planet_242,2.0607279739709575e-08,mercuries,7.872530042959424e-05,0.1619488736139488,0.055508983360208555
2.07,391,S326202925,Planet_243,2.033547490215476e-09,neptunes,0.016700744024650504,1.1441167488151507,4.202084384307536
0.97,139,S17339419,Planet_244,1.7861320500340686e-09,mercuries,0.0034887470611460482,0.45722035943013783,0.06515398257720668
1.67,13,S338412803,Planet_245,1.7009684027604157e-07,neptunes,9.496853129194133e-05,0.09377382801836144,0.008612965320050108
1.27,617,S311365280,Planet_246,4.986146398273898e-10,mercuries,0.02854826589649396,1.2595433909969407,0.2276364607170886
1.37,99,S39394554,Planet_247,5.8685524601217475e-09,mercuries,0.005907409316650894,0.3627958389500817,0.04076984146908194
4.669999999999999,35,S231700251,Planet_248,5.503845621431963e-07,neptunes,0.0011606655457929295,0.22051972211522813,0.8114279543853841
0.77,517,S252994748,Planet_249,1.1080980191836003e-10,mercuries,0.023147242696096082,1.0975965230609597,0.16206862338999709
2.5699999999999994,301,S261257684,Planet_250,1.3567038499260966e-08,neptunes,0.005358304639265434,0.7108154702528213,0.035888012384210785
1.4699999999999998,18,S74129611,Planet_251,2.299117607508548e-07,venuses,0.003102196128197651,0.1534677806298894,0.8939642035622787
0.77,126,S464838615,Planet_252,2.20602692578925e-09,mercuries,0.003737528954583419,0.3448978794106008,0.006266304751930041
2.47,588,S57864885,Planet_253,5.00905599676064e-09,neptunes,0.016239860899398644,1.2452156443521674,0.29648711560723023
1.7699999999999996,525,S38086286,Planet_254,1.7816614186597936e-09,neptunes,0.023083120752576233,1.2264688183356356,0.6862786023043707
0.67,178,S1043986,Planet_255,2.750338996126792e-09,venuses,0.014283679124725607,0.6174595851825719,0.6947091107577534
6.269999999999999,260,S436243682,Planet_256,1.0195007869479352e-07,gas_giants,0.02023366831713615,0.7294139834320463,23.540119402892824
1.4699999999999998,30,S261089844,Planet_257,3.4967349111332356e-08,mercuries,0.00266888346869325,0.1547570191131471,0.008433181659215269
0.97,96,S437256139,Planet_258,1.1232344664466518e-08,venuses,0.010291280967980489,0.4196718087101525,0.4157191657467557
3.369999999999999,466,S378993741,Planet_259,6.374014514206706e-09,neptunes,0.010630857472853071,1.0708003419633758,0.2681795538459331
2.5699999999999994,381,S75382812,Planet_260,7.714892992903358e-09,neptunes,0.003183564606282125,0.8489850711084025,0.055228820277817316
1.17,138,S283994667,Planet_261,2.1132674998210557e-09,mercuries,0.0013521879971267403,0.43482937715845243,0.04343375700283786
1.17,56,S90953428,Planet_262,4.223865269069703e-09,mercuries,0.004367638469990344,0.24002419107298764,0.01943024959293683
2.07,615,S371303911,Planet_263,2.789996149246616e-09,neptunes,0.03251444780482946,1.4390408178679293,2.3423891727584247
1.0699999999999998,75,S404519959,Planet_264,2.970088712552537e-09,mercuries,0.0023484964997285284,0.27644520855578575,0.011784082415377409
1.0699999999999998,467,S308565309,Planet_265,1.9146529086076823e-09,venuses,0.019988249893080384,1.1538571975396048,0.8516127421617592
0.77,13,S362068187,Planet_266,7.68183530633283e-09,mercuries,0.0004724961819873243,0.09960049217136416,0.031033331184116306
1.17,52,S354671857,Planet_267,1.388000914535478e-08,frozen_planets,0.00036236478765880515,0.39871078546266,47.72052678743648
0.67,504,S125646423,Planet_268,1.5018407298918935e-10,mercuries,0.0010321127789368093,1.0424040431587807,0.034315941100787034
1.37,389,S418038410,Planet_269,1.0475774387959083e-09,mercuries,0.019212654150631336,0.9183059449736518,0.10462026031357367
1.97,569,S748883009,Planet_270,1.6921358896446833e-09,neptunes,0.0013415943839565135,1.2748980362816102,1.4236814271349094
0.97,136,S377415363,Planet_271,3.184734626924125e-09,earths,0.04547255067995749,0.554313930308362,1.6430104573930262
5.369999999999999,174,S114809058,Planet_272,1.1588913254456589e-07,neptunes,0.0008954833387572386,0.5822912960611633,0.20408763512626604
5.069999999999999,511,S14075378,Planet_273,1.0277016730200063e-08,neptunes,0.008593019398099092,1.1091828317655557,0.18134956883632042
1.87,266,S231861257,Planet_274,1.5875287487803383e-09,neptunes,0.007289491267449742,0.930357216217813,6.494869809232785
3.1699999999999995,202,S282210724,Planet_275,3.3618048394786233e-08,neptunes,0.008932826800284841,0.5117566035923959,0.013994880163930697
1.5699999999999998,255,S377415363,Planet_276,3.225980751813022e-09,neptunes,0.06914330962236251,0.8428623232739135,2.4982803706759573
3.1699999999999995,373,S274012205,Planet_277,2.129299991967043e-08,neptunes,0.011971725417494038,0.7849710993156193,0.02741290435820363
1.67,39,S62645857,Planet_278,6.044014889145805e-08,neptunes,0.004256183376982994,0.18909135197481244,0.015013783654385332
1.5699999999999998,577,S316258792,Planet_279,1.924889106945524e-09,neptunes,0.025999164776935986,1.304712809822445,0.6399575403057409
1.17,53,S38511303,Planet_280,2.1955141059244028e-08,mercuries,0.00795277863622983,0.1732389603302228,0.0011241641918925847
2.6699999999999995,176,S230186943,Planet_281,2.6049383756603998e-08,neptunes,0.0025696129713131117,0.5523677066556141,0.11692241979713063
0.87,119,S259429581,Planet_282,4.850526499485214e-10,mercuries,0.009374880703703093,0.3825229201272589,0.020492677933649346
1.5699999999999998,18,S252872174,Planet_283,1.0989179637064043e-07,neptunes,0.0026644034619330795,0.1323091493257834,0.18894358447931794
0.67,257,S399001403,Planet_284,1.9854929764678337e-09,venuses,0.0018523871702318846,0.7896357414700552,0.8253502755459933
1.27,238,S48359203,Planet_285,7.570894753186311e-10,mercuries,0.005058592172867992,0.6510636854916241,0.06713572407401447
1.4699999999999998,136,S1179154542,Planet_286,1.9688851427130363e-08,venuses,0.00871352586913417,0.5100659178463454,0.7542636589381243
12.669999999999996,282,S397558558,Planet_287,3.566615445916416e-07,gas_giants,0.0035581069196296304,0.8372111327152398,1.1160010567120873
1.87,366,S112603301,Planet_288,2.6521101626255756e-09,neptunes,0.04321165632204961,0.8593639322248774,0.057836504669048855
1.27,428,S471000657,Planet_289,1.4818920981202999e-09,earths,0.024637110497137453,1.1260940777644854,1.1973111458132177
1.17,225,S284087241,Planet_290,1.2406672721251919e-09,mercuries,0.026996265092907933,0.6548371364380091,0.10455955263006439
8.569999999999999,300,S16808022,Planet_291,6.656679015028453e-08,hot_jupiters,0.022148426996303056,0.7635952128399106,0.09820128079323719
7.5699999999999985,245,S283858885,Planet_292,6.532619845736647e-08,hot_jupiters,3.9226630155253296e-05,0.6568889476074395,0.07021372712566772
1.0699999999999998,40,S168453014,Planet_293,1.4324205683067122e-08,mercuries,0.00690797199967542,0.20005858376615462,0.04698073141478053
5.169999999999999,597,S242499355,Planet_294,1.5124147800952698e-08,neptunes,0.0012771922096263381,1.2263163549734628,0.20505512559712438
4.769999999999999,59,Snan,Planet_295,3.5441439359456865e-07,neptunes,0.004475241434343901,0.2500991323532283,0.019507524027063478
0.87,366,S33946010,Planet_296,1.7290257288901847e-10,mercuries,0.00824518265825173,0.862942311377344,0.1139393977567996
0.67,118,S327669585,Planet_297,1.8038851266621063e-09,mercuries,0.009712624744559637,0.356688554004276,0.008639336334455577
0.67,34,S219760880,Planet_298,3.6109725626179123e-09,mercuries,0.001856043739972198,0.20220215675342013,0.15597441242047064
1.67,637,S87950702,Planet_299,2.0720334330766306e-09,neptunes,0.022018097913812543,1.3277801719807052,0.21563495254440945
2.07,27,S261889817,Planet_300,1.123514602356302e-07,neptunes,0.002336848474185401,0.20779362010106764,2.2170936894797375
0.67,277,S117948083,Planet_301,7.53515392348419e-10,earths,0.023092762880457716,0.8288309492281415,1.0093137094716242
3.0699999999999994,40,S12562726,Planet_302,1.1345553663358384e-07,neptunes,0.009211481111847783,0.18630840716342525,0.008834724487854429
0.97,173,S38698692,Planet_303,7.65486653577834e-09,venuses,0.011871028935682768,0.5957762790439055,0.6891819029960294
2.37,175,S276304874,Planet_304,1.1252755529997246e-08,neptunes,0.010101323754453955,0.5221039485186383,0.10224877556123706
1.97,30,S421807398,Planet_305,4.8587722122915646e-08,neptunes,0.004986951655962739,0.19026371407107845,0.19821610790837307
2.47,34,S155919039,Planet_306,2.672483988435545e-07,neptunes,0.00038716292418776736,0.16336510869490756,0.008343255622293724
3.0699999999999994,105,S67765983,Planet_307,4.531895084656435e-08,neptunes,0.008429617717063298,0.3462277790655737,0.013949055515479572
1.27,15,S115014539,Planet_308,4.552896562794068e-08,mercuries,0.0023129787516691534,0.0964178816048485,0.005882844038669794
0.67,52,S197598527,Planet_309,9.727247987261778e-10,mercuries,0.011468102868448512,0.2083500576849945,0.008987985262342147
0.67,58,S21509804,Planet_310,6.22795840190537e-09,frozen_planets,0.005700047254694286,0.33238008308822914,2.054166494851416
2.37,110,S60959951,Planet_311,2.1310277637588155e-08,neptunes,0.009630229722177917,0.4363823434991844,0.32396544566533575
1.27,46,S283552260,Planet_312,5.814865824486622e-09,mercuries,0.003529772704047857,0.19024971466984983,0.004372277414637668
2.27,517,S149852612,Planet_313,3.891341029503996e-09,neptunes,0.022599728318655206,1.18947277471527,0.3332542888926608
3.869999999999999,280,S18585208,Planet_314,1.3698292312289887e-08,neptunes,0.001806451225497117,0.7847352958322419,0.3601805469459554
0.87,10,S88138162,Planet_315,6.462393070939901e-08,mercuries,0.0030714520787069525,0.0746987318774127,0.00375922471320811
1.7699999999999996,54,S201923797,Planet_316,2.2122948008807332e-08,neptunes,0.005260602340804773,0.24343229889334522,0.045913826417820734
3.1699999999999995,144,S270371589,Planet_317,1.7848650927598176e-08,neptunes,0.00949212086425471,0.4690505544457084,0.06460499636116664
0.97,10,S140069652,Planet_318,2.259298932204584e-08,mercuries,0.0024738930189918264,0.09177843729727331,0.14597654236040453
0.77,95,S287376947,Planet_319,2.088851842276343e-09,mercuries,0.0039197948371570614,0.2969115139526293,0.008071586542328122
1.37,49,S593230,Planet_320,1.3147123469022114e-08,mercuries,0.005416247673024381,0.21664998361999788,0.013431950710311958
1.87,95,S414964448,Planet_321,2.108384859970518e-08,neptunes,0.010007414001862348,0.36519735019336946,0.07647174386128752
0.77,233,S93181009,Planet_322,2.688453205892979e-09,venuses,0.012973913340669364,0.6993771309961744,0.41986192553982304
3.0699999999999994,11,S185013064,Planet_323,4.59758818101444e-07,neptunes,0.001962297593842898,0.09896773412378261,0.2818460546665767
1.27,199,S91380678,Planet_324,7.3936511878657604e-09,venuses,0.018234457766470057,0.6817251519180505,0.8889397864087891
1.17,491,S125757128,Planet_325,3.6155561817280323e-10,mercuries,0.012845642457318108,1.015348296315766,0.07099712867114
1.4699999999999998,32,S109848466,Planet_326,2.3673605303952248e-08,mercuries,0.003712998197794615,0.1691016651267908,0.019529891993349983
2.6699999999999995,77,S8410745,Planet_327,9.424189245847728e-08,neptunes,0.0018042760926153495,0.27865949386448563,0.011018971045180317
1.4699999999999998,18,S206190624,Planet_328,6.330134874630647e-08,mercuries,0.0006211407157889684,0.11643597146369486,0.03017910988799338
8.769999999999998,170,S449263348,Planet_329,1.0017849715140981e-07,hot_jupiters,0.00925061544728035,0.4866825866364532,0.023370719330201666
1.5699999999999998,609,S103068804,Planet_330,1.5468104365368986e-09,neptunes,0.018827588337713533,1.2584271226222357,0.23943717470487713
0.67,375,S7151664,Planet_331,9.525895617331972e-11,mercuries,0.006261050051973105,0.9351760619506553,0.27684890685721103
0.77,13,S419954601,Planet_332,3.590060097320546e-08,mercuries,0.001260316729534455,0.07819563911038253,0.0024235219540475277
1.37,372,S314385221,Planet_333,5.484123510636101e-09,venuses,0.01176722564183166,0.9805663181039391,0.6633904930793488
2.6699999999999995,625,S56939404,Planet_334,3.674015237088896e-09,neptunes,0.009640325799012915,1.4452195862655592,6.71586488860497
1.37,15,S91210453,Planet_335,2.213633638388407e-08,mercuries,0.00028861461353583593,0.10902621192340153,0.03506371392299642
0.77,80,S336587521,Planet_336,9.004821978190226e-10,mercuries,0.009559601954836114,0.32415084366491004,0.06361969345429246
1.97,44,S259589304,Planet_337,8.449077560807462e-08,neptunes,0.0005805584905353571,0.23375015667878496,0.10547483556306173
0.67,242,S259539733,Planet_338,1.8992098079368926e-10,mercuries,0.0311774054740958,0.7031535000351085,0.269882714991329
1.27,213,S310933995,Planet_339,1.1932807649211395e-09,mercuries,0.01351104268759025,0.6533191702164717,0.16651340407950896
7.469999999999999,12,S283552865,Planet_340,5.03142746578775e-07,hot_jupiters,0.0043799259110794166,0.09107962337282825,0.015164195252369672
2.869999999999999,107,S303256024,Planet_341,8.907125327621944e-08,neptunes,0.0058924753346805865,0.30763850601502146,0.004712013625337182
0.67,379,S207077159,Planet_342,5.625912108917824e-10,earths,0.013211679182011658,0.9849586132028061,0.9751861277066878
1.4699999999999998,103,S137608162,Planet_343,2.1802972825848723e-09,mercuries,0.008367486435028436,0.36743610446736763,0.027818708516302276
2.07,42,S686276845,Planet_344,8.695409519426272e-08,neptunes,0.002661051834635223,0.20179463824460545,0.017712485271484543
1.5699999999999998,187,S384189169,Planet_345,5.878191328272617e-09,neptunes,0.0026915235437030074,0.6125126892803069,0.49940152461390086
0.97,131,S416882160,Planet_346,9.892914560310264e-10,mercuries,0.007986523214774789,0.4773025624653863,0.2601989514039936
1.37,211,S25994438,Planet_347,2.3283487410546283e-09,mercuries,0.029944014142466217,0.5413244830519508,0.016139207806081694
0.77,23,S433143783,Planet_348,5.287224144129544e-09,mercuries,0.002273679181283917,0.14507186061304825,0.031112549890978818
0.67,476,S202364222,Planet_349,8.926719828722267e-10,venuses,0.0015571219765886483,1.1184675902339658,0.5013270897231001
0.67,103,S468319961,Planet_350,2.0544380509267123e-09,earths,0.013254259541351801,0.44167463700707094,1.1300726072333112
3.369999999999999,132,S255885414,Planet_351,1.278402958446601e-07,neptunes,0.01343036545262067,0.304495168669431,0.002663117223726044
2.37,347,S168708816,Planet_352,1.983718715956308e-09,neptunes,0.020110865907055905,1.2511439394140638,20.77477589724207
2.77,222,S271577579,Planet_353,2.146817275765962e-08,neptunes,0.0057445403589744815,0.5829540837578012,0.03888115954500899
