planet_radius,Period(Days),host_star_id,planet_name,contrast,planet_type,angular_separation,orbital_radius
0.67,638,S125838647,Planet_263,2.9202054301345533e-10,earths,0.06832646040031673,1.3350976621316089
11.669999999999998,315,S80417903,Planet_264,4.2643553563495543e-07,gas_giants,0.026248591573619664,0.7268444223844147
1.27,14,S246849513,Planet_265,5.628941015099601e-08,mercuries,0.0021712312723303445,0.10596962857240165
2.97,353,S159331746,Planet_266,4.588779732579063e-09,neptunes,0.03933493049712669,0.9580536196988078
6.369999999999998,19,S230980302,Planet_267,8.525933269516463e-07,hot_jupiters,0.002718856823170116,0.14177449866480776
11.469999999999995,592,S141819864,Planet_268,1.223694302193883e-07,gas_giants,0.021824144757436166,1.1187509364686787
2.6699999999999995,26,S199610180,Planet_269,2.2739351055926383e-07,neptunes,0.003353354835414915,0.16076366489420651
0.67,614,S283367251,Planet_270,2.537532241600553e-10,earths,0.00948695636712064,1.2432246152685564
1.37,57,S350347140,Planet_271,2.0575731094143015e-09,mercuries,0.0016243559408051801,0.3397240121711547
4.369999999999999,365,S100676732,Planet_272,1.2610068802052196e-08,neptunes,0.006125882891335216,0.8319657236629565
0.77,78,S420878326,Planet_273,3.7164123105543047e-10,mercuries,0.007928809938059934,0.3355280939110595
1.4699999999999998,145,S448366248,Planet_274,2.4647757138116447e-08,venuses,0.00426365496317809,0.4351115286865612
0.67,243,S172954294,Planet_275,1.916990469002658e-09,venuses,0.04731119137937387,0.7559052101696061
0.77,112,S282812620,Planet_276,1.7399124219419588e-09,mercuries,0.002760653072158606,0.3416963240566943
2.07,567,S271946648,Planet_277,8.716974744707517e-09,neptunes,0.06029290214162588,0.8217865256718678
2.5699999999999994,313,S17668162,Planet_278,2.5591986765690127e-09,neptunes,0.005772206727075847,1.0150502586198933
1.87,55,S351165656,Planet_279,4.475399879412211e-08,neptunes,0.000990300590930265,0.3161752628381883
7.5699999999999985,510,S257060602,Planet_280,5.630487459367517e-08,gas_giants,0.019599684153270742,1.2624109442407483
1.27,16,S307928622,Planet_281,5.81153618806309e-08,mercuries,0.00021257491072848502,0.10927412594805112
1.0699999999999998,31,S62757849,Planet_282,8.892856131564141e-09,mercuries,0.0016361925800362112,0.14759231618307245
3.47,148,S146322354,Planet_283,1.8399438928656264e-08,neptunes,0.004974456142845036,0.5450294496581767
0.97,14,S156016477,Planet_284,1.550830069318996e-08,mercuries,0.003356937966854591,0.12863116685592293
7.669999999999998,621,S10023234,Planet_285,4.625503843466967e-08,gas_giants,0.0023954866331251045,1.2339566449645325
0.67,25,S291161401,Planet_286,5.038330144468277e-09,mercuries,0.005808826699265788,0.10684896704015408
0.67,140,S166001054,Planet_287,4.7900476205931805e-09,venuses,0.009207813044370608,0.4442501913343474
1.67,68,S165766653,Planet_288,4.192886788582497e-08,neptunes,0.008252727163369626,0.25133510619384836
8.469999999999999,86,S135170902,Planet_289,5.487983040219298e-07,hot_jupiters,0.003513280026828745,0.298875944198349
1.67,31,S160636601,Planet_290,6.700450039445253e-08,neptunes,0.004232393050644066,0.20316303834586405
2.07,20,S457227216,Planet_291,1.9916854735422497e-07,neptunes,0.0022920912393660964,0.11819710396796029
2.37,21,S163086486,Planet_292,3.7921564038474274e-07,neptunes,0.00322969383042699,0.12455519139587694
1.87,65,S192790476,Planet_293,5.309378221547519e-08,neptunes,0.005617254300147887,0.27545961214443826
6.569999999999999,145,S7131321,Planet_294,2.4348998126080277e-07,gas_giants,0.007670095158951331,0.5084510591002894
3.9699999999999993,40,S275037380,Planet_295,2.0981748917821553e-07,neptunes,0.002719064368180433,0.19622510014945993
1.4699999999999998,25,S103565448,Planet_296,5.430063070671281e-08,mercuries,0.003968763069033302,0.14388134023494278
1.97,297,S301620673,Planet_297,4.864479107422996e-09,neptunes,0.0009329586041840287,0.8079833311975143
0.87,129,S48668374,Planet_298,9.834036198347457e-09,venuses,0.023749600677227495,0.45795671414439737
1.4699999999999998,81,S237622598,Planet_299,3.783015493397955e-08,venuses,0.0007257892070703025,0.4065163399737213
1.17,190,S245787510,Planet_300,8.235961221181363e-09,venuses,0.011250850982385537,0.600708889558419
1.87,58,S35420590,Planet_301,5.392851951615677e-08,neptunes,0.005179726560878534,0.2553099200391469
0.67,513,S9068085,Planet_302,3.2942154026518017e-10,earths,0.029580783587280404,1.2665101544849575
11.569999999999997,225,S14255247,Planet_303,2.7689678164837987e-07,gas_giants,0.007205113390998862,0.8372417804694269
1.67,205,S437256139,Planet_304,7.678645732034338e-09,neptunes,0.017065716259316622,0.6959289161150074
1.0699999999999998,238,S401493477,Planet_305,7.583988245340196e-09,venuses,0.010422877429382365,0.6341843210042666
2.97,426,S81106481,Planet_306,6.706477573281591e-09,neptunes,0.01857945899573474,0.9144687800847512
2.27,185,S220497676,Planet_307,1.48564718516909e-08,neptunes,0.015269684077816807,0.49627562745931986
0.87,17,Snan,Planet_308,3.971544508132385e-09,mercuries,0.0019523053443775643,0.10910469968621547
4.569999999999999,71,S129479892,Planet_309,5.9400043075402714e-08,neptunes,0.010872212037766952,0.3593600036860297
3.0699999999999994,105,S359816457,Planet_310,7.271314647344967e-08,neptunes,0.003273412935389768,0.3627971613381497
6.469999999999999,542,S278919163,Planet_311,5.7921782393059456e-08,gas_giants,0.038969261467657015,0.9309317234185036
1.97,115,S303537190,Planet_312,2.2186693430174014e-08,neptunes,0.007404561833840601,0.3910900054770366
1.37,24,S213005294,Planet_313,4.904597064711265e-08,mercuries,0.004603871992541346,0.12355337728544714
0.67,154,S444059177,Planet_314,7.23792260638779e-09,venuses,0.006495023900747658,0.43076301005704365
0.67,61,S76964180,Planet_315,1.7023535704438953e-09,mercuries,0.004440880883654418,0.22941664184413554
11.869999999999996,137,S425940082,Planet_316,3.4961401037317535e-07,hot_jupiters,0.0023378864221228444,0.4573525073651766
0.77,496,S392983748,Planet_317,7.466752082911916e-10,earths,0.028133335679845366,0.966448619733734
1.87,270,S358290735,Planet_318,8.590883863968585e-09,neptunes,0.00021187888834221964,0.6265298079859769
3.1699999999999995,358,S50283734,Planet_319,1.1846645659638671e-08,neptunes,0.027654934859015965,1.067047964078608
3.1699999999999995,148,S139770629,Planet_320,4.689300556941992e-08,neptunes,0.007755164588615964,0.501257517607691
1.37,13,S402993451,Planet_321,1.0678116151214768e-07,mercuries,0.003403850843419028,0.08763518790249097
0.97,551,S405283107,Planet_322,1.0481144541896628e-09,earths,0.025863198243042545,0.9203041211222572
3.369999999999999,369,S49379766,Planet_323,1.4361926205243605e-08,neptunes,0.027405731333753926,0.8631086636562321
2.97,360,S151922664,Planet_324,4.537580168098077e-09,neptunes,0.03537322342044785,0.8771959236549463
16.869999999999997,121,S361188014,Planet_325,1.1052624684359033e-06,hot_jupiters,0.002006921691205129,0.40220051004981383
15.269999999999996,20,S95122614,Planet_326,4.647141468692551e-06,hot_jupiters,0.0020920900789824118,0.12617674317774955
1.7699999999999996,51,S453099618,Planet_327,5.4292113237476864e-08,neptunes,0.00023818870778202807,0.22797963017316772
6.169999999999999,139,S274012205,Planet_328,8.429806961640846e-08,hot_jupiters,0.006199557984336302,0.40649728226510384
3.27,67,S406857100,Planet_329,3.430056265478717e-07,neptunes,0.0036057021391172352,0.16825556462930125
0.97,125,S205591703,Planet_330,1.1418924715744818e-08,venuses,0.004680699905654544,0.503477623640943
0.97,25,S26163031,Planet_331,1.53645005973238e-08,mercuries,0.0036647135733742973,0.16198153418653588
1.97,229,S284113347,Planet_332,1.8104249790148856e-08,neptunes,0.030969226565242376,0.4973225836610459
0.77,89,S182000996,Planet_333,5.059902396875276e-10,mercuries,0.00701436931510265,0.3564797005409683
1.67,17,S74283554,Planet_334,1.2792938290673947e-07,neptunes,0.002510689779473352,0.1109210178369923
2.77,46,S270485783,Planet_335,8.416295348884863e-08,neptunes,0.0009579145275383647,0.2298614764015772
1.67,17,S338239422,Planet_336,2.603262371893001e-07,neptunes,0.0028340133577457356,0.10802883257411647
1.7699999999999996,122,S237373376,Planet_337,1.0483392852283405e-08,neptunes,0.002781985082912424,0.4380267665230384
3.5699999999999994,618,S63663620,Planet_338,4.763818766879191e-09,neptunes,0.008650693849883985,1.2770905997887405
0.77,254,S424199208,Planet_339,4.3192011437719935e-09,venuses,0.014801108399613478,0.6399192409851826
0.67,69,S124165580,Planet_340,1.0796619186676919e-09,mercuries,0.0006618666237487495,0.33607942486648684
2.6699999999999995,46,S44082776,Planet_341,1.7146478339758696e-07,neptunes,0.0027404666054923143,0.21764267514442767
0.87,463,S259512080,Planet_342,4.959132532845995e-10,earths,0.012139393591111425,1.2391916430001808
0.77,282,S252724461,Planet_343,1.8922408507920614e-09,venuses,0.017352675033356114,0.8478082023784164
1.17,152,S50777340,Planet_344,1.4836812995715253e-08,venuses,0.00017262007141579283,0.5014387427456595
1.27,134,S192883961,Planet_345,2.2817080132605944e-08,venuses,0.006373457938457409,0.4484312280011257
1.37,232,S435239275,Planet_346,1.3567712887793022e-08,venuses,0.008292902206472724,0.6560834036990668
4.27,636,S170862512,Planet_347,9.68903894554766e-09,neptunes,0.00895214302932945,1.253747975324308
1.5699999999999998,472,S233975043,Planet_348,1.7042598847674236e-09,neptunes,0.00813420595951721,0.852924769963269
1.97,377,S168901705,Planet_349,6.243816714341472e-09,neptunes,0.025764575368768364,0.8847075517974237
3.369999999999999,149,S301558151,Planet_350,3.0198822784129224e-08,neptunes,0.005616964145734557,0.5748212876140346
0.77,437,S441315742,Planet_351,6.137409073394942e-10,earths,0.0006247879054308685,1.0758748552940667
5.169999999999999,160,S28043417,Planet_352,1.2347050473939677e-07,neptunes,0.006565742656986651,0.4659305416566356
10.169999999999998,231,S452703951,Planet_353,2.5838379620609177e-07,gas_giants,0.005142083239664954,0.7087162175774635
1.5699999999999998,39,S353168694,Planet_354,1.7876116191984128e-08,neptunes,0.008288931176454514,0.24099974455964263
1.17,13,S160469668,Planet_355,7.722666563168972e-08,mercuries,0.0022777679389686958,0.0884783071276334
2.07,52,S199573444,Planet_356,9.072869713937192e-08,neptunes,0.00021128066846625007,0.21893375419247862
0.77,201,S167892002,Planet_357,4.684544297909072e-09,venuses,0.004437641888149228,0.5786363826001887
0.77,525,S243144193,Planet_358,4.784376547187556e-10,earths,0.018804187999445596,1.1110677136984926
0.77,313,S271598242,Planet_359,2.015536350154673e-09,venuses,0.0030276314954245966,0.8444395348843298
2.07,194,S156617357,Planet_360,1.1114944435810961e-08,neptunes,0.00486949206649672,0.5692271578286835
0.87,86,S117275265,Planet_361,5.803800471032962e-10,mercuries,0.00021740953521857424,0.32961795113662873
1.17,99,S120957673,Planet_362,1.3671752901103007e-09,mercuries,0.0015417980702976085,0.3991579216686153
2.1699999999999995,348,S435160829,Planet_363,5.556392147021719e-09,neptunes,0.012751340491654951,0.8103217047909578
0.87,165,S443509014,Planet_364,7.212744477177709e-09,venuses,0.009929538987919293,0.48990198670933366
1.0699999999999998,12,S4196732,Planet_365,4.6281965294399234e-08,mercuries,0.000670063580255205,0.08750730357669936
0.87,61,S332660498,Planet_366,3.4342626162764706e-09,mercuries,0.0033997017616562144,0.27326484547849167
0.77,14,S162809834,Planet_367,3.2122646127719395e-08,mercuries,0.001867831213595834,0.09464889257726396
0.77,133,S377041106,Planet_368,5.2618715692304725e-09,venuses,0.010988833300225233,0.5047690529776608
0.67,582,S456831901,Planet_369,3.4422910682016467e-10,earths,0.028422925211277792,1.25582407342504
3.5699999999999994,138,S204351645,Planet_370,4.365234910292187e-08,neptunes,0.008459716427232054,0.4250167828411597
4.869999999999999,571,S120564340,Planet_371,1.90078986951286e-08,neptunes,0.021633424487573938,1.1547074576121426
0.67,290,S160268882,Planet_372,4.1737413312248674e-10,earths,0.0023864804292385434,0.9965877151548896
2.97,75,S24924439,Planet_373,1.0109129296559116e-07,neptunes,0.0063751800865216824,0.24930493906651574
0.87,103,S289351402,Planet_374,1.0361309530460557e-09,mercuries,0.005613529124256694,0.37628548508608445
0.87,394,S119820859,Planet_375,5.958200992508485e-10,earths,0.015218096259109798,1.1642863391955904
1.17,592,S4612575,Planet_376,6.557896285824441e-10,earths,0.01463689171361124,1.5157772603493753
1.4699999999999998,597,S282120414,Planet_377,1.7047084152016018e-09,earths,0.03664905482066326,1.1244381737967328
1.97,233,S146247926,Planet_378,6.407962119713094e-09,neptunes,0.004473486849767468,0.596501328545824
0.97,175,S307338124,Planet_379,8.968419121892856e-09,venuses,0.003682321888436196,0.517238168553481
2.37,629,S135641917,Planet_380,2.5567845516545297e-09,neptunes,0.016526355506427434,1.1439852372025352
4.069999999999999,175,S357793687,Planet_381,1.8489857078776228e-08,neptunes,0.015194389766737416,0.6132685851583806
1.5699999999999998,385,S322355401,Planet_382,4.043683275709396e-09,neptunes,0.001945383083962091,0.8140426281218478
1.67,126,S131235329,Planet_383,9.517427840082225e-09,neptunes,0.000472241309144994,0.39647310979784745
1.37,509,S36828898,Planet_384,1.959254734978467e-09,earths,0.016810384228050975,1.0545879460533185
0.97,451,S441003396,Planet_385,6.711743833643646e-10,earths,0.02887273706748166,1.1686655630565181
1.27,23,S4581908,Planet_386,3.0651305532431215e-08,mercuries,0.0026360987049098006,0.15051707028200229
0.87,433,S283792884,Planet_387,5.763915699015399e-10,earths,0.02549987483572595,1.1365443363305905
3.9699999999999993,64,S125699207,Planet_388,1.431943323711511e-07,neptunes,0.0045135585160343454,0.24567946539518049
1.87,253,S407574350,Planet_389,5.346847808106875e-09,neptunes,0.0017830775398807272,0.6308895088181131
2.27,63,S427835460,Planet_390,8.66407624694204e-08,neptunes,0.01306679583280538,0.22379990164763916
2.869999999999999,51,S177638351,Planet_391,1.731917024712687e-07,neptunes,0.0076511255064623885,0.2326055421810228
1.5699999999999998,92,S147949613,Planet_392,1.6786007901059367e-08,neptunes,0.0018083150930118788,0.34190578580781505
0.77,11,S343813545,Planet_393,2.155893686185208e-08,mercuries,0.0090750487184853,0.09743826959650598
1.67,229,S345571990,Planet_394,5.39215144570323e-09,neptunes,0.019303994800575167,0.7098585773722996
2.5699999999999994,282,S396944733,Planet_395,8.280990524509256e-09,neptunes,0.023137777867657527,0.7845045387615318
0.77,189,S425940082,Planet_396,5.391915823535772e-09,venuses,0.002897238404408609,0.566776570560593
1.0699999999999998,25,S19976193,Planet_397,9.80505790250024e-09,mercuries,0.005485682867789297,0.14146344693257024
1.17,378,S2518520,Planet_398,4.800678739813278e-09,venuses,0.017936901528729652,0.8974854452361085
11.669999999999998,111,S177524050,Planet_399,1.8424201061272185e-07,hot_jupiters,0.0016952914113281202,0.41208581919963905
1.97,26,S65751167,Planet_400,2.353470151252735e-07,neptunes,0.0008174950153828446,0.12503399675845084
0.97,57,S439949946,Planet_401,5.212710517545754e-09,mercuries,0.0019014197807306254,0.2471618946284636
0.77,41,S46802551,Planet_402,2.111546832567043e-09,mercuries,0.0023320981667155753,0.25461308463765314
0.87,14,S88846220,Planet_403,3.6777246468128e-08,mercuries,0.002158030568279961,0.09947440269565237
0.87,46,S408849765,Planet_404,8.26265401218529e-09,mercuries,0.004545732255118773,0.2131219402753124
4.069999999999999,488,S281886865,Planet_405,1.1725143557009255e-08,neptunes,0.008576112984133301,1.1924919751302068
0.67,555,S405505917,Planet_406,3.8948541919836364e-10,earths,0.012311977713934556,1.08881399376589
1.27,544,S353970454,Planet_407,1.4621820982935966e-09,earths,0.02182179593432953,1.115351650268094
10.669999999999998,147,S25896647,Planet_408,2.2374136433703337e-07,hot_jupiters,0.018398506467437147,0.4700008193568574
0.77,82,S252487672,Planet_409,1.1984546648537749e-09,mercuries,0.015630698832972315,0.363138898649018
1.27,219,S41652774,Planet_410,7.360116300106602e-09,venuses,0.0009792192550935276,0.7452028200065652
8.469999999999999,204,S147795162,Planet_411,3.6087048422626874e-07,gas_giants,0.009549809808923573,0.5856302208423926
3.369999999999999,467,S392323519,Planet_412,6.943271725802705e-09,neptunes,0.028705207488751765,1.0204304774193202
2.1699999999999995,401,S349673728,Planet_413,7.261178487564114e-09,neptunes,0.016218836135418503,0.9184079818795089
5.269999999999999,361,S97522283,Planet_414,3.682053126087213e-08,neptunes,0.01634316911551431,0.9856529020287621
1.7699999999999996,64,S319869555,Planet_415,2.2156920079943852e-08,neptunes,0.0041666143461062,0.33913032723906206
1.7699999999999996,430,S402288287,Planet_416,4.4894270426476905e-09,neptunes,0.009401397247621878,0.9657939294875477
2.77,17,S372917714,Planet_417,3.5660093249998544e-07,neptunes,0.00212046302852276,0.10918300319979747
0.87,121,S308840739,Planet_418,9.003362673334944e-09,venuses,0.003157650538888547,0.46993847188105914
1.0699999999999998,548,S502502097,Planet_419,5.402030104626269e-10,earths,0.05147874388979881,1.4471638387616304
1.37,67,S50618703,Planet_420,5.098364304013985e-09,mercuries,0.003990301241684659,0.28108147833453573
1.5699999999999998,262,S137910089,Planet_421,5.941387901337921e-09,neptunes,0.008375233027711404,0.7341580076270037
